"","precinct","X","Y","black","blackpct","white","whitepct","black_edudiff","black_edudiff_se","white_edudiff","white_edudiff_se","edu_dif","pop18","coef_linquad_white","coef_quad_white","coef_lin_white","sig_linquad_white","sig_quad_white","sig_lin_white","fscore_white","fscore_sig_white","coef_linquad_black","coef_quad_black","coef_lin_black","sig_linquad_black","sig_quad_black","sig_lin_black","fscore_black","fscore_sig_black","coef_all_lin","coef_all_linquad","sig_all_lin","sig_all_linquad"
"26","0200090A",-118.133563734513,34.1988910353982,237,0.3703125,317,0.4953125,0.089434463845699,6.8277185219569,0.068158589964459,7.27276138750593,0.073809523809524,640,-0.00352553817893182,-0.000641892688185142,-0.00798349174175485,0.767776996412423,0.707113332209062,2.75312548774279e-09,17.9303356561139,1.97350340456703e-08,-0.0275316524563291,0.00348502218525338,-0.00445138355418617,0.00213949633851142,0.00940050657440756,0.000154659241354992,10.5952700740083,2.67565705098087e-05,-0.0199064168418182,-0.0124585503130493,0.0016537300786624,0.0126788580107516
"27","0200091A",-118.143444470796,34.1930993185841,354,0.549689440993789,203,0.315217391304348,0.003954574213861,8.4517706784447,-0.078250678315693,5.13083924138107,-0.026333480145576,644,-0.00477569510769899,-0.00048879253998066,-0.00807068247904515,0.67890141018902,0.773696898959793,1.69990021839351e-09,18.380194823168,1.27062312454825e-08,-0.0268799229961444,0.00349252173323736,-0.00445511529159613,0.00195812853049245,0.00910036383506416,0.000150015763247145,10.6536559684339,2.52575832988954e-05,-0.0200217599100779,-0.0141154440960907,0.00165213340120208,0.0122329179349782
"28","0200093A",-118.142171106494,34.196517187013,373,0.572085889570552,209,0.320552147239264,-0.018913855801884,9.4055718348862,-0.094740470028031,5.41623862822349,-0.048484848484848,652,-0.00541315943541746,-0.000394946891253229,-0.00810481077795876,0.641553394006771,0.815749731599671,1.34182430895477e-09,18.6012426920237,1.0235122745814e-08,-0.0270298182591974,0.00347711791977317,-0.00444022219248563,0.00205257878560388,0.00930830582836605,0.000156303154335688,10.5941029334714,2.67874263860471e-05,-0.0200024191457801,-0.0140469873450874,0.00165144604524157,0.012358266644861
"29","0250001A",-118.338365640254,34.00446281458,702,0.896551724137931,43,0.054916985951469,-0.011594930902919,24.9096398073449,0.025400126016596,4.11892338779874,-0.012466108087171,783,0.0067826123045843,-0.00712811242603598,-0.0111966960486153,0.444294552308137,0.0369941899218052,1.09450178926998e-07,16.4306513361264,8.57896766350122e-08,0.00568933070706919,-0.00411157042053334,-0.00304678160451574,0.283731589711628,0.0853879989426519,0.0490430677822343,3.42340931645412,0.0328296518629235,-0.030983357472704,-0.0301422876486224,0.00262428470390664,0.0102397685832884
"30","0250002A",-118.336044419657,34.0020957628705,552,0.876190476190476,52,0.082539682539682,0.053830324221202,20.9116583934097,0.007857787550541,4.07807334912391,0.048125894134478,630,0.0115292990909676,-0.00884522095251533,-0.0106039304878174,0.200266488217269,0.0113885914473577,9.64237528562454e-07,15.3372215281171,2.50874515679755e-07,0.00530803605717002,-0.00404961400872046,-0.00319503175324218,0.324616248892166,0.0991065718006567,0.0422540485264729,3.42923044584369,0.0326398764228164,-0.0319544330959271,-0.0318513887954292,0.00268085360333691,0.0104176007127941
"31","0250004A",-118.333951688742,33.9988093145695,570,0.890625,34,0.053125,0.074363262436847,22.5423924114902,0.038245195779423,4.31809533345425,0.070006422607579,640,0.0179076538627064,-0.0111851868651893,-0.00975486262060078,0.0518574243958567,0.00198174786204525,1.35227847857066e-05,14.3714837879315,6.4796754810488e-07,0.00483966202415382,-0.00396085959838158,-0.0033540358627628,0.380706217906189,0.120949464926564,0.0369347163300942,3.38574336022962,0.0340845909362987,-0.0328361468250219,-0.0317585069008535,0.00275845208963658,0.0106977703006053
"32","0250005A",-118.339631067227,33.9910460420168,555,0.8671875,29,0.0453125,0.035479476581125,21.6915194612842,0.002243544029034,4.09151578984493,0.029620181405896,640,0.0306016686605564,-0.0163212769307107,-0.00846876592834149,0.00158527955043092,3.21839636710889e-05,0.000437516991502737,14.9573949927133,3.6431681643423e-07,0.00828336801255964,-0.00551518155926403,-0.00283074107471707,0.156380975716794,0.0471761934153536,0.0919085347275978,3.39690123116122,0.0337079119545179,-0.0300799928064974,-0.0102775823517989,0.00290550135536014,0.0113502870443871
"33","0250006A",-118.339495436275,33.9940098676471,607,0.91969696969697,30,0.045454545454545,0.039017289949119,25.3232056750738,0.017126685762462,4.2983861955155,0.035494622026966,660,0.0248739147417448,-0.0140955602745055,-0.00929044343759353,0.00878874882691038,0.000208741699944238,7.11461826354072e-05,14.8961897379871,3.8689606786488e-07,0.00802947404568596,-0.00534295909005641,-0.00285446043810634,0.158640348661287,0.0459869075715417,0.0834894141071195,3.49628589877078,0.0305314020110851,-0.03050309019278,-0.0155891827210203,0.00284432154446685,0.0111090342167166
"34","0250007A",-118.347508247588,33.991192244373,590,0.865102639296188,61,0.089442815249267,0.069449238668484,21.0720416534728,0.010861442227914,4.23569883858883,0.059189556251559,682,0.0280186535826401,-0.01562890073579,-0.00942829456635673,0.00352980481832369,5.86959193107943e-05,7.18273949917309e-05,16.1063308291056,1.17923020470647e-07,0.0112512628897591,-0.00657637048099135,-0.0022134679963187,0.0558918586621812,0.0170732447723512,0.185011255271913,3.73175277672898,0.0241504203258562,-0.0266186633597955,0.00293986184489993,0.00285465572979534,0.0112808864978351
"35","0250008A",-118.348282232633,33.9961461890145,633,0.882845188284519,54,0.075313807531381,0.092454555573415,22.0020553733,0.014001557214793,3.9679503064677,0.084152066872781,717,0.0178943467795098,-0.0117073740605001,-0.0107234188692298,0.0547134281794072,0.00156300214148542,2.02297761606737e-06,16.4456521023399,8.45368060962172e-08,0.0105708183658088,-0.00614460907968012,-0.00224774730320857,0.0614272398659358,0.0179722939445416,0.164693176135878,3.7737571768733,0.0231613510280835,-0.0269944228415844,-0.00371068986428037,0.00275376811659523,0.0109294840886527
"36","0250009A",-118.351580970717,33.994201136164,592,0.887556221889055,44,0.065967016491754,0.09725774712423,22.8524026031145,0.020039172921135,4.33558961442372,0.091490963855422,667,0.0205747196131272,-0.0128447967313495,-0.0105935715089723,0.0283663366000225,0.00062804128133761,3.55986275856262e-06,16.7537569852299,6.24944195746664e-08,0.0119706780583189,-0.00668002596590424,-0.00198895208407921,0.03851788856087,0.0119201278918493,0.223449611057629,3.91223791025432,0.0201789007706399,-0.0253261627451453,0.0049316231676417,0.00276892661900574,0.0110454694835969
"37","0250010A",-118.340626394737,33.9986359095395,559,0.903069466882068,34,0.054927302100162,0.052384288483442,23.0232368470519,0.022885822184338,3.79531149555599,0.048672952680286,619,0.0158001699740658,-0.0106446624917198,-0.010469819060597,0.0858117728975541,0.00327595197866453,2.63350681464084e-06,15.4966043031342,2.14531034018553e-07,0.00782690523154068,-0.00511784243338167,-0.00280279688720394,0.154427825731873,0.0432917053718007,0.0800308333805986,3.58192463170722,0.0280356746307699,-0.0303005041588503,-0.0203346712056048,0.00274099388383089,0.0107233508788913
"38","0250011A",-118.345499689542,33.9982187614379,557,0.885532591414944,58,0.092209856915739,0.097329221696225,20.1536737304996,0.033951683827929,4.07612550767362,0.093034924683525,629,0.0148943042889473,-0.0104612481995125,-0.010877593032927,0.105915888131083,0.00398535247338997,9.77644450802548e-07,16.2852132629999,9.89433269893118e-08,0.0093770545342797,-0.00566641282183795,-0.00246408102852895,0.0903199607018651,0.0255385486977381,0.123512352026196,3.68809711041838,0.0252232122256549,-0.0283210965452657,-0.0114236731552739,0.00272784761819157,0.0107749161644343
"39","0250012A",-118.345598757282,34.0020024902913,560,0.880503144654088,37,0.058176100628931,0.0239104692893,21.9569968618346,0.02758097350499,3.8934635910609,0.020948390782708,636,0.0079765697770415,-0.0078064480477603,-0.0115210987412917,0.375297708279639,0.0258157815939269,7.11490958252745e-08,17.1710081100843,4.15176612887703e-08,0.00871903442651871,-0.00529248883521884,-0.00250692077414169,0.106121544300604,0.0298042375762068,0.108595581799775,3.65583091269298,0.0260466684445054,-0.0283804075237786,-0.015660698604861,0.00265031595882615,0.0104834840573214
"40","0250016A",-118.334651509186,33.9976931469816,513,0.706611570247934,115,0.158402203856749,0.039742991317666,14.3550150416759,-0.013534823117832,4.24745327957969,0.028468921815302,726,0.0196109307408878,-0.0118648193622192,-0.00959856370847614,0.0345233820263461,0.00118308736188061,2.26696264133775e-05,14.3543112858415,6.58999804981414e-07,0.00537220239069691,-0.00420423421780509,-0.00328579426376586,0.333752107936631,0.10358797651014,0.0422317314316806,3.39430152450788,0.0337953014421669,-0.032589842376295,-0.0291837467707273,0.00278149112942751,0.0107957444100099
"41","0250021A",-118.353196993304,33.9987243080357,407,0.894505494505495,28,0.061538461538462,0.055218975870196,19.7711037537602,0.020136321480649,4.04177527682112,0.048350500074638,455,0.0111127840213571,-0.00920869522703724,-0.0116228913621088,0.224028200662993,0.0105130758463741,9.32637031394673e-08,17.7089739308862,2.45114396151994e-08,0.0116710003285052,-0.0063972954675196,-0.00196973592097828,0.0378445628192504,0.01144561315291,0.214327025214381,3.9785261242774,0.0188905257095693,-0.0251737608639443,0.00145101405951838,0.0026733684362085,0.0107437972343938
"42","0250026A",-118.35578791028,33.9919681663551,722,0.785636561479869,146,0.158868335146899,0.016889102039913,16.3459104537414,0.021706347851373,4.11038253292209,0.016078553683011,919,0.0235524087604355,-0.0141158734818812,-0.0104097254483266,0.0124216134779276,0.000204875877627616,6.68520914641582e-06,17.2071600433995,4.00726837156317e-08,0.013872485446515,-0.00738624217440245,-0.00164503368580575,0.0199142729463813,0.00674789896594958,0.319033369271597,4.17723437738066,0.0155011815011143,-0.023087563541643,0.0155319732708589,0.00277544713175293,0.0111241757073212
"43","0450001A",-118.269320672822,33.9216778823006,605,0.565420560747664,80,0.074766355140187,0.093142513218649,8.64018060033864,0.04814019993846,4.2147558229404,0.083632850241546,1070,-0.00511026924912005,0.00970608533806927,0.020933147503523,0.62249164115827,0.0104036467169764,8.38146056336096e-22,50.7845011980108,3.87392477412505e-22,0.00551020934298097,-0.00295820800385307,-0.00128744221449333,0.379647701012467,0.263574948395725,0.403315407490174,0.974800707393258,0.377481708884282,-0.00194528917682523,0.000554780977340532,0.00262872242192926,0.0118849697674461
"44","0450002A",-118.276870615952,33.92164808125,625,0.669164882226981,19,0.0203426124197,0.101578816792087,10.2423592434164,0.045923910581664,4.05875140933574,0.094072375962011,934,-0.00286057489719559,0.00932270319671294,0.0216604911959893,0.791625380002367,0.0208374789629017,2.47787870550047e-22,51.4141006046618,2.14023342742744e-22,0.00557185270197841,-0.00298801411670133,-0.0011638160645143,0.397169724108024,0.291767176406783,0.46093143308852,0.828034904637586,0.437085982409799,-0.00120309967405627,0.00305944636686069,0.00269963625600472,0.0123745700928405
"45","0450003A",-118.272370617222,33.9206716025,568,0.492627927146574,31,0.026886383347788,0.073395750205903,7.5035835129917,0.026217752085926,3.99850367691587,0.055424754530076,1153,-0.0038722381373643,0.00940498227458804,0.0212667210070396,0.713069516069164,0.0148138883862047,2.59891578695221e-22,51.6815966202309,1.66353694395184e-22,0.00604761602275572,-0.00314387310719591,-0.00114761419173596,0.342432273288143,0.244221118109193,0.459418660492936,0.952348959769128,0.386042717006402,-0.00122198806168616,0.00242352299503353,0.00264711855102347,0.0120450827078708
"46","0450004A",-118.269847660703,33.9142867663456,761,0.702029520295203,10,0.009225092250923,0.094553819634636,12.038444193334,0.037304574891153,4.07701809524113,0.079771925061091,1084,-0.00195849504677113,0.00834484591893211,0.0211182343449155,0.848766451013074,0.0219046056920932,8.79754741653148e-24,54.8816954304034,8.2123699249817e-24,0.00923833855731823,-0.00417009975850458,-0.000618337858408194,0.132520400335841,0.0978013521632995,0.68218959213541,1.45600389052997,0.233461474762915,0.00115160960458834,0.00866575028625531,0.00255540379984088,0.0116907004141904
"47","0450007A",-118.272369996284,33.9062500936697,709,0.847072879330944,53,0.063321385902031,0.114351080903755,22.6048365466975,0.033986766006512,4.07604264315933,0.106102635228849,837,0.00212104935218486,0.00665858150676728,0.0210634704531779,0.837778335560582,0.0626186384144721,1.51579931918863e-25,58.2218830341438,3.59502193099711e-25,0.0118721808313971,-0.00486937701489404,-2.54552076198162e-05,0.0551874713729848,0.0477789851068991,0.986342262630534,1.96190047699937,0.140914299476486,0.00424689373919338,0.0188360241409856,0.00248543928128535,0.0116245534959769
"48","0450008A",-118.268506600093,33.9069119983995,815,0.962219598583235,3,0.003541912632822,0.021545808397298,28.7671157902924,0.016777623011078,3.86149039394912,0.018908519827248,847,0.00060155281742723,0.00706754923113995,0.0208512521946377,0.952889550671108,0.0427600366824205,3.38239862755773e-25,57.7129199456946,5.78650810896051e-25,0.0121221513178227,-0.00498029382049773,-0.000101758043060991,0.0448253291783731,0.0369781866112662,0.944960417981216,2.18158039768633,0.113183988405805,0.0035743795988481,0.0163984202529596,0.00246857702581038,0.0114777705451665
"49","0450009A",-118.269565103881,33.8891880585603,548,0.657074340527578,28,0.033573141486811,0.08791527438187,12.654826022538,0.013197922196227,3.79432299148696,0.081998474446987,834,0.00610793861287497,0.00442625059288834,0.0197234252579035,0.55929661571669,0.186579541654227,2.56183668747197e-27,61.6325379923157,1.49105313403621e-26,0.0159542229376572,-0.00564050896986564,0.000700736635876077,0.0129966050793079,0.0149020754730115,0.620888231762373,3.09286758425145,0.0456311870926286,0.00823255527992773,0.0370094798452019,0.00230155550643484,0.0114487993238423
"50","0450014C",-118.26799225823,33.9112133708852,417,0.910480349344978,3,0.006550218340611,0.016953623298596,20.7216529024461,0.006409000546209,4.06878059864299,0.012834705597454,458,-0.00126046955706283,0.00788207856841254,0.0209342863089885,0.901194676356021,0.0258016091637472,2.4902247476862e-24,56.0628001258928,2.71282422701376e-24,0.0107253756012675,-0.00462100551218122,-0.000394386778906126,0.0754398963036459,0.0571978049735851,0.791068768571789,1.84607049074498,0.158177661491557,0.00207811121266594,0.0114766077162194,0.00250891820795642,0.0115248617234396
"51","0850055A",-118.18374227882,34.043455772118,508,0.140447884987559,300,0.082941664362732,0.064420368653452,6.13151449725814,0.023034704278143,4.0261963412647,0.082223558724976,3617,0.0277942186603586,-0.00779011611540244,-0.00229447587026337,0.000662983498513376,0.00017095979621559,0.156701356587939,8.10675202388644,0.000313496736762726,-0.0163734170870696,0.00319327527085736,-0.00515593242402676,0.00307066481148705,0.0372480018191734,3.55150912913723e-05,10.7851327172602,2.21827107888833e-05,-0.0189826437968673,0.00543184276338621,0.00176438697263803,0.00771025784748188
"52","0850061A",-118.170748985915,34.0507561251956,920,0.27027027027027,641,0.188307873090482,0.031089854934786,6.63314156518003,0.002973889759467,4.22355279300093,-0.016666666666667,3404,0.0290686159670796,-0.00765432689018605,-0.0024638648698269,0.000710474807792415,0.000186730772377143,0.123927947761712,8.20524901992659,0.000284360569006235,-0.0162328881820148,0.00297094517911121,-0.00503520830397857,0.0054572068390967,0.0497168153730632,4.84987451166473e-05,10.2387066343947,3.80521589444744e-05,-0.0184758074204286,0.00979685230917291,0.00174825947848401,0.00817834155101937
"53","1040002A",-118.655272176471,34.4286324117647,137,0.119026933101651,443,0.38488271068636,0.054445035691999,6.05728067553144,-0.060619456499784,5.20068681651718,-0.021038474470436,1151,-0.0817211802004684,0.00585210395275798,-0.0118149083870844,6.39567082075271e-06,0.000108394781470947,4.88456888115461e-25,63.1571549473127,3.60845053748482e-27,0.0465777164956091,-0.00395352457123759,-0.00107818187246663,0.00362214442312348,0.00285345523104298,0.312649902231591,4.97507777137488,0.00701053296344068,-0.0119620971358078,0.167774959077515,0.00162069916599019,0.0247308830823647
"54","1040071A",-118.621232021452,34.4922453630363,1830,0.189460606688063,1439,0.148980225696242,0.094887255822573,5.23880996524262,0.041318068495996,4.02294847597055,0.059709521247983,9659,-0.0918342556106049,0.0061852291910942,-0.0115902722787208,1.16575497478341e-06,2.05658651643493e-05,8.86595138476236e-25,64.2179826479566,1.34649293240663e-27,0.0406690360365005,-0.00322228420761722,-0.00138156063056867,0.0175339713686196,0.0138702017453406,0.194377004624633,3.87897694372299,0.0208581410355571,-0.0131294447247906,0.153880639681957,0.00161078125017155,0.0263644692798201
"55","1450001A",-118.223736505933,33.9035507668899,368,0.286158631415241,17,0.013219284603421,0.076632521284532,6.38152892937929,0.023600282667485,3.78082286457366,0.125060827250608,1286,-0.00580994184549117,0.00724805735294933,0.0177436328092014,0.487066895870613,0.00396517335759904,1.73264252140502e-22,53.3630789522613,3.41913708910198e-23,0.0162601084640194,-0.00583724013295977,-0.000301349882818194,0.00215317457878596,0.00125175697664213,0.820068711085261,5.24999458047152,0.00533434951957602,0.00141105924681886,0.0208612647823382,0.00211839344712331,0.00893210722707773
"56","1450006A",-118.210453910662,33.8992097827907,679,0.546259050683829,46,0.037007240547064,0.106972432898426,8.82911691251157,0.034484774976192,4.20017906740072,0.109669811320755,1243,-0.00481974983779498,0.00641175503505406,0.0170943274463764,0.547022750441713,0.00509200138831055,2.14487024529018e-22,52.8974000688767,5.29761097810971e-23,0.0179454021599362,-0.00602204639069119,-0.000185549177157729,0.000548107303958189,0.000313889834741758,0.885494072007136,6.5304827282047,0.00149575650908923,0.00190946982007931,0.0266822713619812,0.00202688246521975,0.00844031274922747
"57","1450007A",-118.214069827654,33.8997787644567,649,0.520866773675762,21,0.01685393258427,0.086298663704289,7.89710368499992,0.019765930700833,4.10309852423565,0.092783505154639,1246,-0.00497557053421575,0.00658432988622125,0.0172760766023962,0.53923855149659,0.00498193014956004,1.57430920918822e-22,53.2438470571984,3.82469047818562e-23,0.0176327503786123,-0.00600131399493255,-0.000191814420228725,0.000741047899853316,0.000431809630366998,0.882423832221816,6.23050433845198,0.00201443689803861,0.00189411303833198,0.0253251365262144,0.00204858971597426,0.00857315819076733
"58","1450008B",-118.214194220708,33.9054541563215,588,0.538955087076077,33,0.030247479376719,0.060654413820604,7.71530399157958,0.019924511327777,4.12686922438819,0.052203679931536,1091,-0.00643847424946228,0.00711690307638594,0.0170835172198987,0.423315913416022,0.00274604088679448,1.90791187266122e-21,51.1972432829426,2.62541818085937e-22,0.0169709761094216,-0.00597526779228868,-0.000400513379399593,0.00111601120137612,0.00057008417929608,0.758948929739749,6.00590305933166,0.00251761031616311,0.000801547394784906,0.0235335229085746,0.00206014924702747,0.00846981223914904
"59","1450015A",-118.195741572182,33.8847919577045,507,0.742313323572474,6,0.008784773060029,-0.0062803673956,13.0695411092704,0.043677820436923,4.07471895650369,-0.008196721311475,683,-0.000819489134732166,0.00468924400149911,0.0167475045887947,0.917375451296394,0.0231245509132608,7.56320017713676e-24,54.9909880503937,7.41188116846542e-24,0.0198359035457997,-0.00590978615985619,0.000128722621714475,0.00014571704731836,0.000102143202889372,0.91788795641407,7.59013153357863,0.000523013529803041,0.0037934112405773,0.035626842981403,0.00193973231512876,0.00832856467897894
"60","1450024A",-118.251488959623,33.9117095925105,470,0.961145194274029,2,0.004089979550102,0.140130171146968,23.2436084919781,0.033496291668346,4.02173365145057,0.138954429794124,489,-0.00537559274210404,0.00852102682155251,0.0195839153588656,0.565048941286333,0.00635415195291157,6.08487612821683e-23,54.0112680018512,1.85946981296634e-23,0.0114665964617094,-0.00481074342615335,-0.000580167612105925,0.0388184094475252,0.0247466877913223,0.683429879801656,2.60869571796701,0.0739300105601724,0.000517257380700645,0.00964348515872245,0.00237605078453007,0.0105247280192891
"61","1450027A",-118.244541119444,33.9144395746164,699,0.758134490238612,6,0.006507592190889,0.117210780663472,12.6394290976797,0.02791799047974,3.90196036930893,0.108871616188689,922,-0.00730624245833498,0.0088925769118926,0.0189078919783987,0.419035080396598,0.00302591855190224,9.77728505913479e-22,51.8050988330332,1.48088259327814e-22,0.0114379373477607,-0.00482617194409469,-0.000788314902513076,0.0363529627586235,0.0206284158161447,0.575089730191947,2.84164727098333,0.0586110789418348,-0.000671450265294527,0.00927051524154683,0.00232953057298514,0.010057518772253
"62","1450028A",-118.242566627958,33.9108179606479,590,0.675057208237986,3,0.003432494279176,0.045244802355251,10.3656871487389,0.026414501827258,3.99660655336267,0.04,874,-0.00642582490693438,0.008413188309448,0.0188733520547286,0.473317764753893,0.00390129464967406,2.04242146201186e-22,53.2056450924994,3.96455733540068e-23,0.0128771759110711,-0.00519631068147471,-0.00055780201661281,0.0175425308698602,0.0103705647264805,0.688239999551316,3.37329367359806,0.0345098570517923,0.000318895052794662,0.0120458552228501,0.00229234439647372,0.00992388057219431
"63","1450030A",-118.24228347885,33.9081463081858,666,0.674089068825911,16,0.016194331983806,0.034042033494153,10.6530415802165,0.027649789724839,4.02463855119566,0.029606154179533,988,-0.00562559814003682,0.00806592355066332,0.01891942339522,0.530589304758165,0.00518127797959773,5.68745380709158e-23,54.2784311773686,1.44682259327861e-23,0.0136978088720989,-0.00538817343489041,-0.00040189886716051,0.0115146121503163,0.00716044813466918,0.771345548773248,3.6674492771564,0.0257471036343986,0.00105115696681579,0.013827801413196,0.00227616750374824,0.00992401458228317
"64","1450032A",-118.217912428319,33.9000910886504,431,0.317846607669617,12,0.008849557522124,0.04135110400984,6.4985690813261,0.016606462330214,3.97716542408561,-0.019140391352645,1356,-0.00500572632232476,0.00672782508730238,0.0174875818650588,0.542712006692246,0.00516588033532462,9.8191528311766e-23,53.7059753246655,2.47716965954114e-23,0.017324888332345,-0.00597496889334051,-0.000187897438726699,0.00100317654587041,0.000599853205153492,0.885602822765373,5.92117992416302,0.00273856365782832,0.00194739662067256,0.0241332818838212,0.00207236009249115,0.00873512871464957
"65","1450033A",-118.229870252875,33.9054525853,369,0.286713286713287,4,0.003108003108003,0.042255307078493,6.59102859222788,0.02624577367658,4.07004725719467,-0.017105263157895,1287,-0.00603175006893653,0.0075976186190918,0.0180916773653089,0.480091074590142,0.00388608374455297,1.46116611415023e-22,53.5619582671479,2.83617445968317e-23,0.0153310138307337,-0.0056857610717337,-0.000355747847800149,0.00408851364438941,0.00240665426103207,0.791160299970243,4.65444622934491,0.00964278849873454,0.00120077258385869,0.0184031658522551,0.00216756186057822,0.00921313423887543
"66","1450036B",-118.239721942717,33.9025334086876,501,0.495548961424332,16,0.015825914935707,0.040469996814076,7.40215141896478,0.019943388651599,3.79875821894803,0.012988505747126,1011,-0.00418574906331918,0.00733308596936851,0.0188157557614652,0.640735068427024,0.00886206227053099,7.07199190682866e-24,55.9638857165067,2.9763474821126e-24,0.0150718428463597,-0.00562537169039757,-0.000157288833903248,0.00572439150127828,0.00393714681221318,0.908210575854626,4.17455749129364,0.0155425253173081,0.00236040461110373,0.0180179750598612,0.00222900490920652,0.00985849887713417
"67","1450040A",-118.234657256129,33.8984085172742,605,0.728915662650602,18,0.021686746987952,0.201173067985544,12.5058631631062,0.017038453011232,4.02634187280965,0.18039808515999,830,-0.00347628652930036,0.00680448609770098,0.0185161343980082,0.695339747371987,0.0114944488478742,3.14206096992737e-24,56.5739888317559,1.68042538936556e-24,0.015875087398808,-0.0056798851178455,-5.32330557672569e-05,0.00368981129589731,0.00265619054751502,0.968399251274334,4.52923212627853,0.010921582115473,0.00301587007656911,0.0213097819014122,0.00217606630017299,0.00966788585395683
"68","1450041A",-118.230573141886,33.8993948543407,487,0.547806524184477,8,0.008998875140607,0.055926088539914,8.67860112534292,0.03582119156369,4.04403339906982,0.046958923730114,889,-0.00418354728731259,0.00690423845529737,0.0182580782900712,0.630081545480269,0.00835764610017176,9.28162399662376e-24,55.7326096368201,3.69691384301643e-24,0.0162035440747478,-0.0057720557672576,-0.00010828335087641,0.00271861867910242,0.00184676978653038,0.935354102940609,4.86680293754835,0.00780726983649009,0.00258841817864278,0.0214110412578299,0.00215210227058664,0.00939645914934469
"69","1450042A",-118.227461467613,33.9007475498143,604,0.34009009009009,7,0.003941441441441,0.05562773341152,6.19012897241387,0.015817124929971,3.88456942153067,0,1776,-0.00482189377775282,0.00702143056267101,0.018044928655656,0.572243797783992,0.00622296388437467,2.74607871806798e-23,54.8700434183529,8.30266230484703e-24,0.0163306286218421,-0.00581889101556955,-0.000173634106370706,0.00229711127258918,0.00147200184448862,0.896089189087528,5.08208096439862,0.00630315268749967,0.00215771228650397,0.0213376159538239,0.00213541860439296,0.0091839517959333
"70","1450136A",-118.204986664259,33.909152660787,398,0.715827338129496,10,0.017985611510791,0.009607575652291,12.1383095148415,0.0266857205465,3.76046093364603,0.006206614944875,556,-0.00707342551911708,0.0070126582760105,0.0163689412987878,0.36427355226801,0.00205568581753994,4.23891220227953e-20,48.2303705137952,4.3193211655402e-21,0.0174417963813183,-0.00606962901340153,-0.000558864073371662,0.000700602488595295,0.000303706220563033,0.664992586677605,6.64563629155124,0.00133426205944429,4.1069972271849e-05,0.0271295230658768,0.00201136084496072,0.00811145646686591
"71","1450137A",-118.202293091615,33.9009096468462,728,0.438026474127557,24,0.014440433212996,0.035318202501053,8.35070136944616,0.007628209393032,4.07273068269928,0.04654197477164,1662,-0.00507848444578237,0.00625372145049693,0.0166074300880695,0.512865459580959,0.00421347561325351,1.43995680727561e-21,51.0788552399906,2.93529434286899e-22,0.0183026800303128,-0.00604501210540267,-0.000270454378402398,0.000343754878701128,0.000176861887627745,0.831918060542666,7.08556227494696,0.000862460173735652,0.0014742385379363,0.0292953487549051,0.00198547389767181,0.00811508095150472
"72","1450141A",-118.193508831702,33.8845437844503,387,0.339473684210526,180,0.157894736842105,0.060568885410451,7.65841197261703,0.053011526942445,4.65582140172469,0.052409129332206,1140,-0.000686121473149123,0.00460322567160996,0.016669939707751,0.93035173174145,0.0239105422549873,9.1485475302183e-24,54.7592916413724,9.21209148525621e-24,0.0197964681755633,-0.00585708129550159,0.0001109482834164,0.000146620312159489,0.000101455893845359,0.929010391047153,7.5952065263343,0.000520389718992728,0.0037599166665716,0.036215348150491,0.00193083590835444,0.00826661160665715
"73","1450142A",-118.200589100349,33.8935995190323,358,0.425178147268409,22,0.026128266033254,0.056753007055932,7.89751644295915,0.02981039195194,3.99121815680212,0.051207729468599,842,-0.00320254262094228,0.00557821000566203,0.016762797701539,0.682016424720653,0.00898209521044388,9.2829535387727e-23,53.2361465654607,3.85248061066278e-23,0.0188481121898303,-0.00596197353280531,-6.46733101983897e-05,0.000245850044302532,0.000147937948494968,0.959172731219467,7.233694384303,0.00074464974748605,0.00262654728596426,0.031509694280252,0.00196875029898911,0.0082148217089827
"74","1450146A",-118.251301164421,33.9082963846679,475,0.927734375,4,0.0078125,0.032447133866705,20.7903450247398,0.033317169734778,4.13213597754848,0.030887082913894,512,-0.00423335511073499,0.00801962342360586,0.0196121507528017,0.65084634688308,0.00925663308245347,1.16120769833378e-23,55.3987232682321,5.05605926572757e-24,0.0127673606547116,-0.00515906689081015,-0.000350422044027356,0.0211900362843036,0.0143512103541393,0.804017765085354,3.03437537970658,0.0483695349801894,0.00154734777347677,0.0124055647392045,0.00235147522470431,0.0105146057896976
"75","1450147A",-118.247988175714,33.907588197381,485,0.925572519083969,5,0.009541984732824,0.01228944528449,21.6429525338161,0.023078910054642,4.16110403715592,0.010628019323671,524,-0.00459568106949212,0.00796725812124479,0.0193622120950861,0.617939800799764,0.00793483238073144,1.53205291351169e-23,55.2530973093856,5.79606470504225e-24,0.0134379568626282,-0.00534182064818204,-0.000320650010915709,0.014276007173987,0.0094834121580513,0.818717888789433,3.39887140856065,0.033641834908047,0.00153242695141441,0.013294037510193,0.00231988740795127,0.0103029612933897
"76","1450148A",-118.257880783596,33.9111271332777,778,0.793877551020408,9,0.009183673469388,0.024864003836445,15.6786713745236,0.025116711738509,3.89501145677938,0.023170341962288,980,-0.00388433445224431,0.00830780350929712,0.0201243506075911,0.687314426465879,0.0111055603890423,1.37842213668119e-23,55.0448514110837,7.04659812690204e-24,0.0112548606128556,-0.00476186578865729,-0.000492427329910653,0.0485460936835604,0.0333326635462053,0.733419662238413,2.3261906380574,0.097982908862153,0.00115882540257538,0.00984853746190545,0.00242696261177295,0.0109374582727947
